url,collectedAt,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date
"https://github.com/microsoft/JARVIS","2026-06-24T05:23:08.106Z","JARVIS","microsoft","https://github.com/microsoft/JARVIS","https://github.com/microsoft/JARVIS","24884","2023-03-30T02:57:12Z"
"https://github.com/kaixindelele/ChatPaper","2026-06-24T05:23:08.107Z","CHATPAPER","kaixindelele","https://github.com/kaixindelele/ChatPaper","https://github.com/kaixindelele/ChatPaper","19615","2023-03-08T14:53:43Z"
"https://github.com/iperov/DeepFaceLab","2026-06-24T05:23:08.107Z","DEEPFACELAB","iperov","https://github.com/iperov/DeepFaceLab","https://github.com/iperov/DeepFaceLab","19256","2018-06-04T13:10:00Z"
"https://github.com/luanfujun/deep-photo-styletransfer","2026-06-24T05:23:08.107Z","DEEP PHOTO STYLETRANSFER","luanfujun","https://github.com/luanfujun/deep-photo-styletransfer","https://github.com/luanfujun/deep-photo-styletransfer","9993","2017-03-22T04:47:29Z"
"https://github.com/LearningCircuit/local-deep-research","2026-06-24T05:23:08.107Z","LOCAL DEEP RESEARCH","LearningCircuit","https://github.com/LearningCircuit/local-deep-research","https://github.com/LearningCircuit/local-deep-research","8581","2025-02-09T15:41:32Z"
"https://github.com/facebookresearch/mae","2026-06-24T05:23:08.107Z","MAE","facebookresearch","https://github.com/facebookresearch/mae","https://github.com/facebookresearch/mae","8348","2021-12-06T21:29:09Z"
"https://github.com/XavierXiao/Dreambooth-Stable-Diffusion","2026-06-24T05:23:08.107Z","DREAMBOOTH STABLE DIFFUSION","XavierXiao","https://github.com/XavierXiao/Dreambooth-Stable-Diffusion","https://github.com/XavierXiao/Dreambooth-Stable-Diffusion","7738","2022-09-06T06:57:40Z"
"https://github.com/google-research/arxiv-latex-cleaner","2026-06-24T05:23:08.107Z","ARXIV LATEX CLEANER","google-research","https://github.com/google-research/arxiv-latex-cleaner","https://github.com/google-research/arxiv-latex-cleaner","6914","2019-01-08T06:36:00Z"
"https://github.com/luanfujun/deep-painterly-harmonization","2026-06-24T05:23:08.107Z","DEEP PAINTERLY HARMONIZATION","luanfujun","https://github.com/luanfujun/deep-painterly-harmonization","https://github.com/luanfujun/deep-painterly-harmonization","6043","2018-04-09T19:13:29Z"
"https://github.com/karpathy/arxiv-sanity-preserver","2026-06-24T05:23:08.107Z","ARXIV SANITY PRESERVER","karpathy","https://github.com/karpathy/arxiv-sanity-preserver","https://github.com/karpathy/arxiv-sanity-preserver","5717","2015-11-28T04:47:22Z"
"https://github.com/TideDra/zotero-arxiv-daily","2026-06-24T05:23:08.107Z","ZOTERO ARXIV DAILY","TideDra","https://github.com/TideDra/zotero-arxiv-daily","https://github.com/TideDra/zotero-arxiv-daily","5574","2024-11-23T10:40:48Z"
"https://github.com/facebookresearch/moco","2026-06-24T05:23:08.107Z","MOCO","facebookresearch","https://github.com/facebookresearch/moco","https://github.com/facebookresearch/moco","5136","2020-03-17T22:42:11Z"
"https://arxiv.org/abs/2312.08396","2026-06-24T05:23:08.107Z","SSH3","francoismichel","https://arxiv.org/abs/2312.08396","https://github.com/francoismichel/ssh3","4984","2023-10-31T10:21:38Z"
"https://github.com/VectorSpaceLab/OmniGen","2026-06-24T05:23:08.107Z","OMNIGEN","VectorSpaceLab","https://github.com/VectorSpaceLab/OmniGen","https://github.com/VectorSpaceLab/OmniGen","4326","2024-09-16T17:42:17Z"
"https://github.com/VectorSpaceLab/OmniGen2","2026-06-24T05:23:08.107Z","OMNIGEN2","VectorSpaceLab","https://github.com/VectorSpaceLab/OmniGen2","https://github.com/VectorSpaceLab/OmniGen2","4096","2025-06-06T08:09:44Z"
"https://github.com/arXivTimes/arXivTimes","2026-06-24T05:23:08.107Z","ARXIVTIMES","arXivTimes","https://github.com/arXivTimes/arXivTimes","https://github.com/arXivTimes/arXivTimes","3902","2016-10-26T05:27:39Z"
"https://github.com/princeton-nlp/SimCSE","2026-06-24T05:23:08.107Z","SIMCSE","princeton-nlp","https://github.com/princeton-nlp/SimCSE","https://github.com/princeton-nlp/SimCSE","3652","2021-04-16T02:57:04Z"
"https://github.com/limix-ldm-ai/LimiX","2026-06-24T05:23:08.107Z","LIMIX","limix-ldm-ai","https://github.com/limix-ldm-ai/LimiX","https://github.com/limix-ldm-ai/LimiX","3540","2025-08-27T07:15:45Z"
"https://github.com/PetarV-/GAT","2026-06-24T05:23:08.107Z","GAT","PetarV-","https://github.com/PetarV-/GAT","https://github.com/PetarV-/GAT","3532","2018-02-01T02:17:22Z"
"https://github.com/HRNet/HRNet-Semantic-Segmentation","2026-06-24T05:23:08.107Z","HRNET SEMANTIC SEGMENTATION","HRNet","https://github.com/HRNet/HRNet-Semantic-Segmentation","https://github.com/HRNet/HRNet-Semantic-Segmentation","3326","2019-04-09T13:24:09Z"
"https://github.com/JoePenna/Dreambooth-Stable-Diffusion","2026-06-24T05:23:08.107Z","DREAMBOOTH STABLE DIFFUSION","JoePenna","https://github.com/JoePenna/Dreambooth-Stable-Diffusion","https://github.com/JoePenna/Dreambooth-Stable-Diffusion","3213","2022-09-17T22:05:03Z"
"https://github.com/sbrugman/deep-learning-papers","2026-06-24T05:23:08.107Z","DEEP LEARNING PAPERS","sbrugman","https://github.com/sbrugman/deep-learning-papers","https://github.com/sbrugman/deep-learning-papers","3183","2016-10-29T15:59:13Z"
"https://github.com/diegoantognini/pyGAT","2026-06-24T05:23:08.107Z","PYGAT","diegoantognini","https://github.com/diegoantognini/pyGAT","https://github.com/diegoantognini/pyGAT","3123","2018-03-02T10:20:26Z"
"https://github.com/DeepGraphLearning/LiteratureDL4Graph","2026-06-24T05:23:08.107Z","LITERATUREDL4GRAPH","DeepGraphLearning","https://github.com/DeepGraphLearning/LiteratureDL4Graph","https://github.com/DeepGraphLearning/LiteratureDL4Graph","3079","2019-06-20T06:38:05Z"
"https://github.com/microsoft/human-pose-estimation.pytorch","2026-06-24T05:23:08.107Z","HUMAN POSE ESTIMATION.PYTORCH","microsoft","https://github.com/microsoft/human-pose-estimation.pytorch","https://github.com/microsoft/human-pose-estimation.pytorch","3008","2018-08-01T07:35:15Z"
"https://github.com/dreamquark-ai/tabnet","2026-06-24T05:23:08.107Z","TABNET","dreamquark-ai","https://github.com/dreamquark-ai/tabnet","https://github.com/dreamquark-ai/tabnet","2950","2019-10-17T11:17:32Z"
"https://github.com/blazickjp/arxiv-mcp-server","2026-06-24T05:23:08.107Z","ARXIV MCP SERVER","blazickjp","https://github.com/blazickjp/arxiv-mcp-server","https://github.com/blazickjp/arxiv-mcp-server","2888","2024-11-29T16:34:00Z"
"https://github.com/dw-dengwei/daily-arXiv-ai-enhanced","2026-06-24T05:23:08.107Z","DAILY ARXIV AI ENHANCED","dw-dengwei","https://github.com/dw-dengwei/daily-arXiv-ai-enhanced","https://github.com/dw-dengwei/daily-arXiv-ai-enhanced","2856","2025-03-20T07:14:59Z"
"https://github.com/yuqinie98/PatchTST","2026-06-24T05:23:08.107Z","PATCHTST","yuqinie98","https://github.com/yuqinie98/PatchTST","https://github.com/yuqinie98/PatchTST","2623","2022-10-25T08:55:07Z"
"https://github.com/knazeri/edge-connect","2026-06-24T05:23:08.107Z","EDGE CONNECT","knazeri","https://github.com/knazeri/edge-connect","https://github.com/knazeri/edge-connect","2617","2018-12-16T02:14:19Z"
"https://github.com/switchablenorms/DeepFashion2","2026-06-24T05:23:08.107Z","DEEPFASHION2","switchablenorms","https://github.com/switchablenorms/DeepFashion2","https://github.com/switchablenorms/DeepFashion2","2616","2019-01-15T06:26:06Z"
"https://github.com/wenbihan/reproducible-image-denoising-state-of-the-art","2026-06-24T05:23:08.107Z","REPRODUCIBLE IMAGE DENOISING STATE OF THE ART","wenbihan","https://github.com/wenbihan/reproducible-image-denoising-state-of-the-art","https://github.com/wenbihan/reproducible-image-denoising-state-of-the-art","2515","2017-12-30T21:22:07Z"
"https://github.com/thuml/Autoformer","2026-06-24T05:23:08.107Z","AUTOFORMER","thuml","https://github.com/thuml/Autoformer","https://github.com/thuml/Autoformer","2471","2021-10-25T08:52:35Z"
"https://github.com/LTH14/JiT","2026-06-24T05:23:08.107Z","JIT","LTH14","https://github.com/LTH14/JiT","https://github.com/LTH14/JiT","2411","2025-11-10T22:37:40Z"
"https://github.com/deepcam-cn/yolov5-face","2026-06-24T05:23:08.107Z","YOLOV5 FACE","deepcam-cn","https://github.com/deepcam-cn/yolov5-face","https://github.com/deepcam-cn/yolov5-face","2399","2021-04-26T06:55:59Z"
"https://github.com/facebookarchive/fb.resnet.torch","2026-06-24T05:23:08.107Z","FB.RESNET.TORCH","facebookarchive","https://github.com/facebookarchive/fb.resnet.torch","https://github.com/facebookarchive/fb.resnet.torch","2366","2016-01-12T20:29:16Z"
"https://github.com/fxia22/pointnet.pytorch","2026-06-24T05:23:08.107Z","POINTNET.PYTORCH","fxia22","https://github.com/fxia22/pointnet.pytorch","https://github.com/fxia22/pointnet.pytorch","2353","2017-04-14T23:05:17Z"
"https://github.com/titu1994/Neural-Style-Transfer","2026-06-24T05:23:08.107Z","NEURAL STYLE TRANSFER","titu1994","https://github.com/titu1994/Neural-Style-Transfer","https://github.com/titu1994/Neural-Style-Transfer","2287","2016-05-07T17:22:57Z"
"https://github.com/ShoufaChen/DiffusionDet","2026-06-24T05:23:08.107Z","DIFFUSIONDET","ShoufaChen","https://github.com/ShoufaChen/DiffusionDet","https://github.com/ShoufaChen/DiffusionDet","2256","2022-11-17T04:34:54Z"
"https://github.com/magicleap/SuperPointPretrainedNetwork","2026-06-24T05:23:08.107Z","SUPERPOINTPRETRAINEDNETWORK","magicleap","https://github.com/magicleap/SuperPointPretrainedNetwork","https://github.com/magicleap/SuperPointPretrainedNetwork","2179","2018-06-15T19:41:36Z"
"https://github.com/asappresearch/sru","2026-06-24T05:23:08.107Z","SRU","asappresearch","https://github.com/asappresearch/sru","https://github.com/asappresearch/sru","2107","2017-08-28T20:37:41Z"
"https://github.com/facebookresearch/swav","2026-06-24T05:23:08.107Z","SWAV","facebookresearch","https://github.com/facebookresearch/swav","https://github.com/facebookresearch/swav","2095","2020-07-16T21:17:58Z"
"https://github.com/roboterax/humanoid-gym","2026-06-24T05:23:08.107Z","HUMANOID GYM","roboterax","https://github.com/roboterax/humanoid-gym","https://github.com/roboterax/humanoid-gym","2028","2024-03-04T06:02:40Z"
"https://github.com/jiupinjia/SkyAR","2026-06-24T05:23:08.107Z","SKYAR","jiupinjia","https://github.com/jiupinjia/SkyAR","https://github.com/jiupinjia/SkyAR","2025","2020-10-22T15:39:08Z"
"https://github.com/llmsresearch/paperbanana","2026-06-24T05:23:08.107Z","PAPERBANANA","llmsresearch","https://github.com/llmsresearch/paperbanana","https://github.com/llmsresearch/paperbanana","2019","2026-02-04T14:46:47Z"
"https://github.com/WongKinYiu/yolor","2026-06-24T05:23:08.107Z","YOLOR","WongKinYiu","https://github.com/WongKinYiu/yolor","https://github.com/WongKinYiu/yolor","2002","2021-04-12T00:25:05Z"
"https://github.com/brannondorsey/PassGAN","2026-06-24T05:23:08.107Z","PASSGAN","brannondorsey","https://github.com/brannondorsey/PassGAN","https://github.com/brannondorsey/PassGAN","2000","2017-12-20T01:35:31Z"
"https://github.com/jimmc414/onefilellm","2026-06-24T05:23:08.107Z","ONEFILELLM","jimmc414","https://github.com/jimmc414/onefilellm","https://github.com/jimmc414/onefilellm","1993","2023-03-17T02:16:23Z"
"https://github.com/jd-opensource/OxyGent","2026-06-24T05:23:08.107Z","OXYGENT","jd-opensource","https://github.com/jd-opensource/OxyGent","https://github.com/jd-opensource/OxyGent","1972","2025-07-18T02:40:42Z"
"https://github.com/openags/paper-search-mcp","2026-06-24T05:23:08.107Z","PAPER SEARCH MCP","openags","https://github.com/openags/paper-search-mcp","https://github.com/openags/paper-search-mcp","1943","2025-04-06T07:45:35Z"
"https://github.com/LTH14/mar","2026-06-24T05:23:08.107Z","MAR","LTH14","https://github.com/LTH14/mar","https://github.com/LTH14/mar","1939","2024-07-24T13:31:02Z"
"https://github.com/meta-recsys/generative-recommenders","2026-06-24T05:23:08.107Z","GENERATIVE RECOMMENDERS","meta-recsys","https://github.com/meta-recsys/generative-recommenders","https://github.com/meta-recsys/generative-recommenders","1930","2024-04-08T06:03:18Z"
"https://github.com/ZhengyaoJiang/PGPortfolio","2026-06-24T05:23:08.107Z","PGPORTFOLIO","ZhengyaoJiang","https://github.com/ZhengyaoJiang/PGPortfolio","https://github.com/ZhengyaoJiang/PGPortfolio","1851","2017-11-12T16:08:44Z"
"https://github.com/papis/papis","2026-06-24T05:23:08.107Z","PAPIS","papis","https://github.com/papis/papis","https://github.com/papis/papis","1735","2017-02-21T14:52:50Z"
"https://github.com/facebookresearch/TransCoder","2026-06-24T05:23:08.107Z","TRANSCODER","facebookresearch","https://github.com/facebookresearch/TransCoder","https://github.com/facebookresearch/TransCoder","1734","2020-07-10T10:58:19Z"
"https://github.com/karpathy/arxiv-sanity-lite","2026-06-24T05:23:08.107Z","ARXIV SANITY LITE","karpathy","https://github.com/karpathy/arxiv-sanity-lite","https://github.com/karpathy/arxiv-sanity-lite","1635","2021-11-13T04:34:22Z"
"https://github.com/arxiv-vanity/arxiv-vanity","2026-06-24T05:23:08.107Z","ARXIV VANITY","arxiv-vanity","https://github.com/arxiv-vanity/arxiv-vanity","https://github.com/arxiv-vanity/arxiv-vanity","1634","2017-08-12T14:41:41Z"
"https://github.com/bytedance/Sa2VA","2026-06-24T05:23:08.107Z","SA2VA","bytedance","https://github.com/bytedance/Sa2VA","https://github.com/bytedance/Sa2VA","1616","2025-01-06T15:03:53Z"
"https://github.com/MLSysOps/MLE-agent","2026-06-24T05:23:08.107Z","MLE AGENT","MLSysOps","https://github.com/MLSysOps/MLE-agent","https://github.com/MLSysOps/MLE-agent","1562","2024-04-16T23:49:21Z"
"https://github.com/microsoft/SoM","2026-06-24T05:23:08.107Z","SOM","microsoft","https://github.com/microsoft/SoM","https://github.com/microsoft/SoM","1544","2023-10-16T03:39:26Z"
"https://github.com/fzliu/style-transfer","2026-06-24T05:23:08.107Z","STYLE TRANSFER","fzliu","https://github.com/fzliu/style-transfer","https://github.com/fzliu/style-transfer","1536","2015-09-09T08:59:20Z"
"https://github.com/kourgeorge/arxiv-style","2026-06-24T05:23:08.107Z","ARXIV STYLE","kourgeorge","https://github.com/kourgeorge/arxiv-style","https://github.com/kourgeorge/arxiv-style","1527","2018-07-16T22:20:02Z"
"https://github.com/lukasschwab/arxiv.py","2026-06-24T05:23:08.107Z","ARXIV.PY","lukasschwab","https://github.com/lukasschwab/arxiv.py","https://github.com/lukasschwab/arxiv.py","1527","2015-11-25T03:42:03Z"
"https://github.com/Kedreamix/Awesome-Talking-Head-Synthesis","2026-06-24T05:23:08.107Z","AWESOME TALKING HEAD SYNTHESIS","Kedreamix","https://github.com/Kedreamix/Awesome-Talking-Head-Synthesis","https://github.com/Kedreamix/Awesome-Talking-Head-Synthesis","1521","2023-12-06T13:27:59Z"
"https://github.com/soumith/dcgan.torch","2026-06-24T05:23:08.107Z","DCGAN.TORCH","soumith","https://github.com/soumith/dcgan.torch","https://github.com/soumith/dcgan.torch","1489","2015-12-02T02:52:08Z"
"https://github.com/Vincentqyw/cv-arxiv-daily","2026-06-24T05:23:08.107Z","CV ARXIV DAILY","Vincentqyw","https://github.com/Vincentqyw/cv-arxiv-daily","https://github.com/Vincentqyw/cv-arxiv-daily","1484","2021-10-08T14:35:41Z"
"https://github.com/HRNet/HigherHRNet-Human-Pose-Estimation","2026-06-24T05:23:08.107Z","HIGHERHRNET HUMAN POSE ESTIMATION","HRNet","https://github.com/HRNet/HigherHRNet-Human-Pose-Estimation","https://github.com/HRNet/HigherHRNet-Human-Pose-Estimation","1456","2019-08-28T03:23:41Z"
"https://github.com/dome272/Diffusion-Models-pytorch","2026-06-24T05:23:08.107Z","DIFFUSION MODELS PYTORCH","dome272","https://github.com/dome272/Diffusion-Models-pytorch","https://github.com/dome272/Diffusion-Models-pytorch","1453","2022-06-07T11:11:55Z"
"https://github.com/juliye2025/evil-read-arxiv","2026-06-24T05:23:08.107Z","EVIL READ ARXIV","juliye2025","https://github.com/juliye2025/evil-read-arxiv","https://github.com/juliye2025/evil-read-arxiv","1434","2026-03-03T09:25:21Z"
"https://github.com/PrathamLearnsToCode/paper2code","2026-06-24T05:23:08.107Z","PAPER2CODE","PrathamLearnsToCode","https://github.com/PrathamLearnsToCode/paper2code","https://github.com/PrathamLearnsToCode/paper2code","1425","2026-04-03T11:56:42Z"
"https://github.com/chiphuyen/sotawhat","2026-06-24T05:23:08.107Z","SOTAWHAT","chiphuyen","https://github.com/chiphuyen/sotawhat","https://github.com/chiphuyen/sotawhat","1410","2018-10-02T21:03:28Z"
"https://github.com/SUSYUSTC/MathTranslate","2026-06-24T05:23:08.107Z","MATHTRANSLATE","SUSYUSTC","https://github.com/SUSYUSTC/MathTranslate","https://github.com/SUSYUSTC/MathTranslate","1360","2023-03-15T06:25:45Z"
"https://github.com/HobbitLong/CMC","2026-06-24T05:23:08.107Z","CMC","HobbitLong","https://github.com/HobbitLong/CMC","https://github.com/HobbitLong/CMC","1340","2019-06-13T10:32:11Z"
"https://arxiv.org/abs/2211.08332","2026-06-24T05:23:08.107Z","VERSATILE DIFFUSION","SHI-Labs","https://arxiv.org/abs/2211.08332","https://github.com/SHI-Labs/Versatile-Diffusion","1334","2022-11-02T23:09:39Z"
"https://github.com/facebookresearch/multipathnet","2026-06-24T05:23:08.107Z","MULTIPATHNET","facebookresearch","https://github.com/facebookresearch/multipathnet","https://github.com/facebookresearch/multipathnet","1329","2016-08-18T20:50:00Z"
"https://github.com/facebookresearch/moco-v3","2026-06-24T05:23:08.107Z","MOCO V3","facebookresearch","https://github.com/facebookresearch/moco-v3","https://github.com/facebookresearch/moco-v3","1327","2021-06-17T02:28:41Z"
"https://github.com/facebookresearch/CommAI-env","2026-06-24T05:23:08.107Z","COMMAI ENV","facebookresearch","https://github.com/facebookresearch/CommAI-env","https://github.com/facebookresearch/CommAI-env","1327","2016-06-29T14:22:03Z"
"https://github.com/Vahe1994/AQLM","2026-06-24T05:23:08.107Z","AQLM","Vahe1994","https://github.com/Vahe1994/AQLM","https://github.com/Vahe1994/AQLM","1320","2024-01-12T07:51:15Z"
"https://github.com/facebookresearch/Replica-Dataset","2026-06-24T05:23:08.107Z","REPLICA DATASET","facebookresearch","https://github.com/facebookresearch/Replica-Dataset","https://github.com/facebookresearch/Replica-Dataset","1289","2019-02-08T17:18:15Z"
"https://github.com/SullyChen/Autopilot-TensorFlow","2026-06-24T05:23:08.107Z","AUTOPILOT TENSORFLOW","SullyChen","https://github.com/SullyChen/Autopilot-TensorFlow","https://github.com/SullyChen/Autopilot-TensorFlow","1274","2016-10-01T20:18:23Z"
"https://github.com/ToniRV/NeRF-SLAM","2026-06-24T05:23:08.107Z","NERF SLAM","ToniRV","https://github.com/ToniRV/NeRF-SLAM","https://github.com/ToniRV/NeRF-SLAM","1264","2022-11-05T23:55:01Z"
"https://github.com/zju3dv/MatchAnything","2026-06-24T05:23:08.107Z","MATCHANYTHING","zju3dv","https://github.com/zju3dv/MatchAnything","https://github.com/zju3dv/MatchAnything","1262","2025-01-09T12:51:24Z"
"https://github.com/davidmrau/mixture-of-experts","2026-06-24T05:23:08.107Z","MIXTURE OF EXPERTS","davidmrau","https://github.com/davidmrau/mixture-of-experts","https://github.com/davidmrau/mixture-of-experts","1248","2019-07-19T14:21:22Z"
"https://github.com/LTH14/fractalgen","2026-06-24T05:23:08.107Z","FRACTALGEN","LTH14","https://github.com/LTH14/fractalgen","https://github.com/LTH14/fractalgen","1240","2025-02-18T15:00:28Z"
"https://github.com/KMnP/vpt","2026-06-24T05:23:08.107Z","VPT","KMnP","https://github.com/KMnP/vpt","https://github.com/KMnP/vpt","1235","2022-07-10T03:14:25Z"
"https://github.com/facebookresearch/simsiam","2026-06-24T05:23:08.107Z","SIMSIAM","facebookresearch","https://github.com/facebookresearch/simsiam","https://github.com/facebookresearch/simsiam","1234","2021-03-29T18:31:03Z"
"https://github.com/lightaime/deep_gcns_torch","2026-06-24T05:23:08.107Z","DEEP_GCNS_TORCH","lightaime","https://github.com/lightaime/deep_gcns_torch","https://github.com/lightaime/deep_gcns_torch","1188","2019-07-30T19:44:00Z"
"https://github.com/SHI-Labs/Neighborhood-Attention-Transformer","2026-06-24T05:23:08.107Z","NEIGHBORHOOD ATTENTION TRANSFORMER","SHI-Labs","https://github.com/SHI-Labs/Neighborhood-Attention-Transformer","https://github.com/SHI-Labs/Neighborhood-Attention-Transformer","1180","2022-04-14T06:40:50Z"
"https://github.com/princeton-nlp/MeZO","2026-06-24T05:23:08.107Z","MEZO","princeton-nlp","https://github.com/princeton-nlp/MeZO","https://github.com/princeton-nlp/MeZO","1168","2023-05-22T18:51:33Z"
"https://github.com/shyamsn97/mario-gpt","2026-06-24T05:23:08.107Z","MARIO GPT","shyamsn97","https://github.com/shyamsn97/mario-gpt","https://github.com/shyamsn97/mario-gpt","1142","2023-02-14T06:36:19Z"
"https://github.com/HRNet/HRNet-Facial-Landmark-Detection","2026-06-24T05:23:08.107Z","HRNET FACIAL LANDMARK DETECTION","HRNet","https://github.com/HRNet/HRNet-Facial-Landmark-Detection","https://github.com/HRNet/HRNet-Facial-Landmark-Detection","1136","2019-04-09T13:25:44Z"
"https://github.com/ScholarXIV/OpenScholarXIV","2026-06-24T05:23:08.107Z","OPENSCHOLARXIV","ScholarXIV","https://github.com/ScholarXIV/OpenScholarXIV","https://github.com/ScholarXIV/OpenScholarXIV","1125","2024-08-03T20:31:29Z"
"https://github.com/TheShadow29/awesome-grounding","2026-06-24T05:23:08.107Z","AWESOME GROUNDING","TheShadow29","https://github.com/TheShadow29/awesome-grounding","https://github.com/TheShadow29/awesome-grounding","1125","2018-09-03T17:51:48Z"
"https://github.com/arxiv-vanity/engrafo","2026-06-24T05:23:08.107Z","ENGRAFO","arxiv-vanity","https://github.com/arxiv-vanity/engrafo","https://github.com/arxiv-vanity/engrafo","1101","2017-07-27T14:04:35Z"
"https://github.com/orobix/Prototypical-Networks-for-Few-shot-Learning-PyTorch","2026-06-24T05:23:08.107Z","PROTOTYPICAL NETWORKS FOR FEW SHOT LEARNING PYTORCH","orobix","https://github.com/orobix/Prototypical-Networks-for-Few-shot-Learning-PyTorch","https://github.com/orobix/Prototypical-Networks-for-Few-shot-Learning-PyTorch","1075","2018-01-29T10:02:00Z"
"https://github.com/metachris/pdfx","2026-06-24T05:23:08.107Z","PDFX","metachris","https://github.com/metachris/pdfx","https://github.com/metachris/pdfx","1075","2015-10-15T14:49:37Z"
"https://github.com/yuval-alaluf/restyle-encoder","2026-06-24T05:23:08.107Z","RESTYLE ENCODER","yuval-alaluf","https://github.com/yuval-alaluf/restyle-encoder","https://github.com/yuval-alaluf/restyle-encoder","1046","2021-04-06T15:45:57Z"
"https://github.com/facebookresearch/FixRes","2026-06-24T05:23:08.107Z","FIXRES","facebookresearch","https://github.com/facebookresearch/FixRes","https://github.com/facebookresearch/FixRes","1044","2019-06-28T13:13:58Z"
"https://github.com/hzxie/Awesome-3D-Scene-Generation","2026-06-24T05:23:08.107Z","AWESOME 3D SCENE GENERATION","hzxie","https://github.com/hzxie/Awesome-3D-Scene-Generation","https://github.com/hzxie/Awesome-3D-Scene-Generation","1042","2025-02-06T11:43:00Z"
"https://github.com/yuval-alaluf/hyperstyle","2026-06-24T05:23:08.107Z","HYPERSTYLE","yuval-alaluf","https://github.com/yuval-alaluf/hyperstyle","https://github.com/yuval-alaluf/hyperstyle","1027","2021-11-30T17:07:00Z"
"https://github.com/andrewgordonwilson/bayesgan","2026-06-24T05:23:13.005Z","BAYESGAN","andrewgordonwilson","https://github.com/andrewgordonwilson/bayesgan","https://github.com/andrewgordonwilson/bayesgan","1014","2017-11-04T01:29:54Z"
"https://github.com/omertov/encoder4editing","2026-06-24T05:23:13.005Z","ENCODER4EDITING","omertov","https://github.com/omertov/encoder4editing","https://github.com/omertov/encoder4editing","994","2021-02-04T14:42:38Z"
"https://github.com/VILA-Lab/ATLAS","2026-06-24T05:23:13.005Z","ATLAS","VILA-Lab","https://github.com/VILA-Lab/ATLAS","https://github.com/VILA-Lab/ATLAS","989","2023-12-08T12:46:53Z"
"https://github.com/jungwoo-ha/WeeklyArxivTalk","2026-06-24T05:23:13.005Z","WEEKLYARXIVTALK","jungwoo-ha","https://github.com/jungwoo-ha/WeeklyArxivTalk","https://github.com/jungwoo-ha/WeeklyArxivTalk","962","2021-03-13T04:24:19Z"
"https://github.com/LTH14/rcg","2026-06-24T05:23:13.005Z","RCG","LTH14","https://github.com/LTH14/rcg","https://github.com/LTH14/rcg","938","2023-12-01T02:08:50Z"
"https://github.com/eric-yyjau/pytorch-superpoint","2026-06-24T05:23:13.005Z","PYTORCH SUPERPOINT","eric-yyjau","https://github.com/eric-yyjau/pytorch-superpoint","https://github.com/eric-yyjau/pytorch-superpoint","931","2019-12-14T01:16:16Z"
"https://github.com/danielroich/PTI","2026-06-24T05:23:13.005Z","PTI","danielroich","https://github.com/danielroich/PTI","https://github.com/danielroich/PTI","928","2021-06-08T09:11:10Z"
"https://github.com/megvii-research/mdistiller","2026-06-24T05:23:13.005Z","MDISTILLER","megvii-research","https://github.com/megvii-research/mdistiller","https://github.com/megvii-research/mdistiller","902","2022-03-16T09:03:42Z"
"https://github.com/MishaLaskin/vqvae","2026-06-24T05:23:13.005Z","VQVAE","MishaLaskin","https://github.com/MishaLaskin/vqvae","https://github.com/MishaLaskin/vqvae","896","2019-06-06T19:40:57Z"
"https://github.com/stanfordnlp/treelstm","2026-06-24T05:23:13.005Z","TREELSTM","stanfordnlp","https://github.com/stanfordnlp/treelstm","https://github.com/stanfordnlp/treelstm","895","2015-04-02T17:56:31Z"
"https://github.com/switchablenorms/DeepFashion_Try_On","2026-06-24T05:23:13.005Z","DEEPFASHION_TRY_ON","switchablenorms","https://github.com/switchablenorms/DeepFashion_Try_On","https://github.com/switchablenorms/DeepFashion_Try_On","880","2019-12-18T06:50:10Z"
"https://github.com/ethz-asl/hfnet","2026-06-24T05:23:13.005Z","HFNET","ethz-asl","https://github.com/ethz-asl/hfnet","https://github.com/ethz-asl/hfnet","871","2019-02-15T08:57:36Z"
"https://github.com/AndreyGuzhov/AudioCLIP","2026-06-24T05:23:13.005Z","AUDIOCLIP","AndreyGuzhov","https://github.com/AndreyGuzhov/AudioCLIP","https://github.com/AndreyGuzhov/AudioCLIP","871","2021-06-24T13:07:49Z"
"https://github.com/yaringal/multi-task-learning-example","2026-06-24T05:23:13.005Z","MULTI TASK LEARNING EXAMPLE","yaringal","https://github.com/yaringal/multi-task-learning-example","https://github.com/yaringal/multi-task-learning-example","869","2017-06-04T21:19:34Z"
"https://github.com/switchablenorms/Switchable-Normalization","2026-06-24T05:23:13.005Z","SWITCHABLE NORMALIZATION","switchablenorms","https://github.com/switchablenorms/Switchable-Normalization","https://github.com/switchablenorms/Switchable-Normalization","868","2018-07-02T06:55:54Z"
"https://github.com/dginev/ar5iv","2026-06-24T05:23:13.005Z","AR5IV","dginev","https://github.com/dginev/ar5iv","https://github.com/dginev/ar5iv","858","2021-09-26T16:27:54Z"
"https://github.com/duanyytop/agents-radar","2026-06-24T05:23:13.005Z","AGENTS RADAR","duanyytop","https://github.com/duanyytop/agents-radar","https://github.com/duanyytop/agents-radar","855","2026-02-23T03:22:26Z"
"https://github.com/deep-diver/paper-reviewer","2026-06-24T05:23:13.005Z","PAPER REVIEWER","deep-diver","https://github.com/deep-diver/paper-reviewer","https://github.com/deep-diver/paper-reviewer","841","2024-10-21T07:14:26Z"
